variant,image,time_block,arm,v1_t_m,v1_r_deg,lidar_only_t_m,lidar_only_r_deg,result_t_m,result_r_deg,v1_success,lidar_only_success,result_success,solver_called,solver_converged,nfev,residual_calls,lidar_support,camera_support,lidar_objective_before,lidar_objective_after,camera_scan_gt_t_m,camera_scan_gt_r_deg,camera_reference_result_t_m,camera_reference_result_r_deg
balanced,1329072465046598,22151207,prediction_full,0.2205963879607107,0.8087499601195738,0.21622330328053999,0.8059747435128473,0.20167386878982518,0.5664927412466018,True,True,True,True,True,8,56,111,82,0.15088460394267966,0.15769184957108562,8.528503230797871e-05,0.0035461852125371596,0.2015886354188622,0.5647134295601909
balanced,1329072465046598,22151207,prediction_common,0.2205963879607107,0.8087499601195738,0.21622330328053999,0.8059747435128473,0.16400387710174383,0.3441234212414763,True,True,True,True,True,9,63,111,169,0.15088460394267966,0.18770493720690756,8.528503230797871e-05,0.0035461852125371596,0.16391953693819805,0.34461817788625904
balanced,1329072465046598,22151207,oracle_prediction,0.2205963879607107,0.8087499601195738,0.21622330328053999,0.8059747435128473,0.14271806396353964,0.3993708870534311,True,True,True,True,True,9,63,111,145,0.15088460394267966,0.2032364802043438,8.528503230797871e-05,0.0035461852125371596,0.14263491167783518,0.4007837445081111
balanced,1329072465046598,22151207,oracle_matched_random,0.2205963879607107,0.8087499601195738,0.21622330328053999,0.8059747435128473,0.16180025275795912,0.3433229859042154,True,True,True,True,True,9,63,111,118,0.15088460394267966,0.19153246676596183,8.528503230797871e-05,0.0035461852125371596,0.16171618156634,0.3442348213888332
balanced,1329072466046718,22151207,lidar_only,0.2182174304057578,1.1319079074253797,0.21400829045509037,1.096035645084216,0.21400829045509037,1.096035645084216,True,True,True,True,True,7,49,100,0,0.16399698900026036,0.16257800229672612,0.0001807200803610034,0.003636748742871007,0.21384052290660488,1.0994320951844054
balanced,1329072466046718,22151207,prediction_full,0.2182174304057578,1.1319079074253797,0.21400829045509037,1.096035645084216,0.21038014448167255,1.1729783965164675,True,True,True,True,True,8,56,100,63,0.16399698900026036,0.16418757170930362,0.0001807200803610034,0.003636748742871007,0.21020947006897642,1.1762531913557894
balanced,1329072466046718,22151207,prediction_common,0.2182174304057578,1.1319079074253797,0.21400829045509037,1.096035645084216,0.15365430573389283,1.4863124092115607,True,True,True,True,True,8,56,100,193,0.16399698900026036,0.17553684813432088,0.0001807200803610034,0.003636748742871007,0.1534865884927468,1.4895750538917099
balanced,1329072466046718,22151207,oracle_prediction,0.2182174304057578,1.1319079074253797,0.21400829045509037,1.096035645084216,0.1535568306643596,1.3115931131846614,True,True,True,True,True,8,56,100,123,0.16399698900026036,0.17432481134314057,0.0001807200803610034,0.003636748742871007,0.15339619514845793,1.314856668601184
balanced,1329072466046718,22151207,oracle_matched_random,0.2182174304057578,1.1319079074253797,0.21400829045509037,1.096035645084216,0.1568836996916573,1.4368695260801903,True,True,True,True,True,8,56,100,105,0.16399698900026036,0.17478676531309847,0.0001807200803610034,0.003636748742871007,0.15671827214619244,1.4400023644829714
balanced,1329072467046788,22151207,lidar_only,0.17552142384714847,1.1044955594010506,0.180436462317456,1.0635623336599762,0.180436462317456,1.0635623336599762,True,True,True,True,True,7,49,119,0,0.18184717375962636,0.18070946485660963,9.647270328617424e-06,0.0004928938013428018,0.18042815884507304,1.0633844117168674
balanced,1329072467046788,22151207,prediction_full,0.17552142384714847,1.1044955594010506,0.180436462317456,1.0635623336599762,0.16939455756301494,1.138800426260253,True,True,True,True,True,8,56,119,52,0.18184717375962636,0.1821905284258034,9.647270328617424e-06,0.0004928938013428018,0.1693864826220405,1.1386779615599278
balanced,1329072467046788,22151207,prediction_common,0.17552142384714847,1.1044955594010506,0.180436462317456,1.0635623336599762,0.12715771169198403,1.337227598912404,True,True,True,True,True,8,56,119,176,0.18184717375962636,0.19953272900500463,9.647270328617424e-06,0.0004928938013428018,0.12715043138306414,1.3371333586254872
balanced,1329072467046788,22151207,oracle_prediction,0.17552142384714847,1.1044955594010506,0.180436462317456,1.0635623336599762,0.1170935725473375,1.3098956658474246,True,True,True,True,True,8,56,119,153,0.18184717375962636,0.2108643445693303,9.647270328617424e-06,0.0004928938013428018,0.11708697254323762,1.3098176997825959
balanced,1329072467046788,22151207,oracle_matched_random,0.17552142384714847,1.1044955594010506,0.180436462317456,1.0635623336599762,0.12297368141226744,1.3410563973253602,True,True,True,True,True,8,56,119,130,0.18184717375962636,0.2025335979030433,9.647270328617424e-06,0.0004928938013428018,0.12296660210753788,1.3409651708256944
balanced,1329072468046888,22151207,lidar_only,0.21159564392995675,0.6635027537940377,0.1950460569238029,0.5372028743121746,0.1950460569238029,0.5372028743121746,True,True,True,True,True,8,56,116,0,0.16782095597561006,0.16255248120812885,2.98098362948106e-06,0.00085313949662459,0.19504636223598473,0.5374155861668434
balanced,1329072468046888,22151207,prediction_full,0.21159564392995675,0.6635027537940377,0.1950460569238029,0.5372028743121746,0.18409181777541025,0.824908167629323,True,True,True,True,True,8,56,116,62,0.16782095597561006,0.1645962070909285,2.98098362948106e-06,0.00085313949662459,0.18409209942962512,0.8251178004472365
balanced,1329072468046888,22151207,prediction_common,0.21159564392995675,0.6635027537940377,0.1950460569238029,0.5372028743121746,0.14022563806501245,0.9976071452081192,True,True,True,True,True,8,56,116,187,0.16782095597561006,0.17760969628216472,2.98098362948106e-06,0.00085313949662459,0.14022599291729215,0.9977887749061547
balanced,1329072468046888,22151207,oracle_prediction,0.21159564392995675,0.6635027537940377,0.1950460569238029,0.5372028743121746,0.12675629709115135,0.9992852699358996,True,True,True,True,True,9,63,116,163,0.16782095597561006,0.1847418236725832,2.98098362948106e-06,0.00085313949662459,0.126756863433066,0.9995068216808769
balanced,1329072468046888,22151207,oracle_matched_random,0.21159564392995675,0.6635027537940377,0.1950460569238029,0.5372028743121746,0.13620322566056026,0.9660841776375372,True,True,True,True,True,8,56,116,139,0.16782095597561006,0.17901300809557924,2.98098362948106e-06,0.00085313949662459,0.13620365438415763,0.9662831215814368
balanced,1329072469046987,22151207,lidar_only,0.1511525592216,0.9437990407459209,0.14860394621597875,1.0606637789291644,0.14860394621597875,1.0606637789291644,True,True,True,True,True,7,49,145,0,0.1609146447553377,0.15943187736128286,8.999963873956546e-06,0.0010584338501832494,0.148596105426221,1.0614140798245475
balanced,1329072469046987,22151207,prediction_full,0.1511525592216,0.9437990407459209,0.14860394621597875,1.0606637789291644,0.1434720510669988,1.0719787990807128,True,True,True,True,True,7,49,145,64,0.1609146447553377,0.16047367343312263,8.999963873956546e-06,0.0010584338501832494,0.14346391189412352,1.0727018535268653
balanced,1329072469046987,22151207,prediction_common,0.1511525592216,0.9437990407459209,0.14860394621597875,1.0606637789291644,0.10938081254587746,1.2439967374916157,True,True,True,True,True,8,56,145,176,0.1609146447553377,0.16861536274241243,8.999963873956546e-06,0.0010584338501832494,0.10937285826035797,1.2446660920722463
balanced,1329072469046987,22151207,oracle_prediction,0.1511525592216,0.9437990407459209,0.14860394621597875,1.0606637789291644,0.08259034300745592,1.1919160808706906,True,True,True,True,True,8,56,145,135,0.1609146447553377,0.1815018791875243,8.999963873956546e-06,0.0010584338501832494,0.08258321295674419,1.192567400226949
balanced,1329072469046987,22151207,oracle_matched_random,0.1511525592216,0.9437990407459209,0.14860394621597875,1.0606637789291644,0.09824553463603211,1.3045371809720907,True,True,True,True,True,8,56,145,106,0.1609146447553377,0.17455079699645787,8.999963873956546e-06,0.0010584338501832494,0.09823787027708414,1.305179657660049
balanced,1329072470047086,22151207,lidar_only,0.13887343315833992,0.9994964407145621,0.17666996243127273,0.9439123556843365,0.17666996243127273,0.9439123556843365,True,True,True,True,True,8,56,118,0,0.1521577447819963,0.14659618494571783,1.324424953336892e-05,0.005891100117315285,0.17665758987555424,0.9390388625799568
balanced,1329072470047086,22151207,prediction_full,0.13887343315833992,0.9994964407145621,0.17666996243127273,0.9439123556843365,0.17772021977587663,0.9909650717219585,True,True,True,True,True,8,56,118,66,0.1521577447819963,0.1488892976961879,1.324424953336892e-05,0.005891100117315285,0.17770744979719022,0.9865068436797597
balanced,1329072470047086,22151207,prediction_common,0.13887343315833992,0.9994964407145621,0.17666996243127273,0.9439123556843365,0.13012446058561547,1.2262329822191982,True,True,True,True,True,8,56,118,159,0.1521577447819963,0.15868733190266562,1.324424953336892e-05,0.005891100117315285,0.13011253824982644,1.222012240535998
balanced,1329072470047086,22151207,oracle_prediction,0.13887343315833992,0.9994964407145621,0.17666996243127273,0.9439123556843365,0.10040905000022193,1.1872865173842055,True,True,True,True,True,8,56,118,113,0.1521577447819963,0.17338181878257106,1.324424953336892e-05,0.005891100117315285,0.10039880965528945,1.1834258223913952
balanced,1329072470047086,22151207,oracle_matched_random,0.13887343315833992,0.9994964407145621,0.17666996243127273,0.9439123556843365,0.12677621512645668,1.1925307723436405,True,True,True,True,True,8,56,118,88,0.1521577447819963,0.15835356543782353,1.324424953336892e-05,0.005891100117315285,0.12676441996331625,1.1882169187877978
balanced,1329072471047185,22151207,lidar_only,0.1627479844265709,1.379686831144173,0.10220858355447293,1.3571782919368804,0.10220858355447293,1.3571782919368804,True,True,True,True,True,8,56,100,0,0.1415314888724272,0.1295909030717258,9.557971311719706e-05,0.03957763229612862,0.10228059919864925,1.396467566059908
balanced,1329072471047185,22151207,prediction_full,0.1627479844265709,1.379686831144173,0.10220858355447293,1.3571782919368804,0.10443511099758297,1.4604966483896562,True,True,True,True,True,8,56,100,49,0.1415314888724272,0.13315014170675463,9.557971311719706e-05,0.03957763229612862,0.10452208313314981,1.4988241355956462
balanced,1329072471047185,22151207,prediction_common,0.1627479844265709,1.379686831144173,0.10220858355447293,1.3571782919368804,0.11324725398115851,1.3769059519400075,True,True,True,True,True,8,56,100,122,0.1415314888724272,0.14195066616531676,9.557971311719706e-05,0.03957763229612862,0.1133420381672672,1.4136376772976547
balanced,1329072471047185,22151207,oracle_prediction,0.1627479844265709,1.379686831144173,0.10220858355447293,1.3571782919368804,0.10147650344715216,1.2824804109206205,True,True,True,True,True,8,56,100,78,0.1415314888724272,0.14665561828934873,9.557971311719706e-05,0.03957763229612862,0.10156854851823653,1.313835302078934
balanced,1329072471047185,22151207,oracle_matched_random,0.1627479844265709,1.379686831144173,0.10220858355447293,1.3571782919368804,0.10494640749430471,1.3509327752584663,True,True,True,True,True,8,56,100,55,0.1415314888724272,0.14443625017291178,9.557971311719706e-05,0.03957763229612862,0.10504099192018808,1.3871881307705956
balanced,1329072472047291,22151207,lidar_only,0.07759894899512511,1.3598396705156262,0.05172768925427656,1.3430744147461182,0.05172768925427656,1.3430744147461182,True,True,True,True,True,8,56,120,0,0.1520128850340661,0.14786060314653032,0.0003081764411084876,0.0033757514648970364,0.05157552113104901,1.3419506069794613
balanced,1329072472047291,22151207,prediction_full,0.07759894899512511,1.3598396705156262,0.05172768925427656,1.3430744147461182,0.051737164165463985,1.2598606305116953,True,True,True,True,True,8,56,120,75,0.1520128850340661,0.1495826775250544,0.0003081764411084876,0.0033757514648970364,0.051559277483586054,1.2584329323044858
balanced,1329072472047291,22151207,prediction_common,0.07759894899512511,1.3598396705156262,0.05172768925427656,1.3430744147461182,0.04468855610883263,1.2912466384589623,True,True,True,True,True,8,56,120,171,0.1520128850340661,0.1518200979339046,0.0003081764411084876,0.0033757514648970364,0.04461110896990796,1.289963708903827
balanced,1329072472047291,22151207,oracle_prediction,0.07759894899512511,1.3598396705156262,0.05172768925427656,1.3430744147461182,0.03673505742063732,1.1572430352794474,True,True,True,True,True,7,49,120,138,0.1520128850340661,0.1543923993365643,0.0003081764411084876,0.0033757514648970364,0.036715383232925045,1.156170758718971
balanced,1329072472047291,22151207,oracle_matched_random,0.07759894899512511,1.3598396705156262,0.05172768925427656,1.3430744147461182,0.04751493031696776,1.2715175870581772,True,True,True,True,True,8,56,120,116,0.1520128850340661,0.15288919203002196,0.0003081764411084876,0.0033757514648970364,0.04747534417514692,1.2703577556759322
balanced,1329072473047388,22151207,lidar_only,0.16667752439067818,0.7441339242503741,0.16423590623053091,0.7735359654042909,0.16423590623053091,0.7735359654042909,True,True,True,True,True,7,49,117,0,0.14179311642291595,0.1396293432886083,0.002011890615729058,0.031445683152090474,0.16614555810948187,0.7534052281709592
balanced,1329072473047388,22151207,prediction_full,0.16667752439067818,0.7441339242503741,0.16423590623053091,0.7735359654042909,0.15906016508408918,0.8216733057949088,True,True,True,True,True,7,49,117,39,0.14179311642291595,0.14149033639091518,0.002011890615729058,0.031445683152090474,0.1609332656868758,0.8057566084518578
balanced,1329072473047388,22151207,prediction_common,0.16667752439067818,0.7441339242503741,0.16423590623053091,0.7735359654042909,0.1741492972178564,0.7835483551230954,True,True,True,True,True,7,49,117,103,0.14179311642291595,0.14538886166260612,0.002011890615729058,0.031445683152090474,0.1759707119401225,0.7696545399979663
balanced,1329072473047388,22151207,oracle_prediction,0.16667752439067818,0.7441339242503741,0.16423590623053091,0.7735359654042909,0.16417300943961308,0.8350955892214736,True,True,True,True,True,7,49,117,91,0.14179311642291595,0.1543086237941294,0.002011890615729058,0.031445683152090474,0.16596226279680798,0.8282108776036106
balanced,1329072473047388,22151207,oracle_matched_random,0.16667752439067818,0.7441339242503741,0.16423590623053091,0.7735359654042909,0.17453198761650057,0.6694491412502567,True,True,True,True,True,7,49,117,56,0.14179311642291595,0.14855908074098348,0.002011890615729058,0.031445683152090474,0.1762842034640899,0.6541731396236158
balanced,1329072474047486,22151207,lidar_only,0.023847778271891905,1.4769676210471392,0.03484337512490953,1.4030405406799944,0.03484337512490953,1.4030405406799944,True,True,True,True,True,8,56,123,0,0.1657674345670297,0.16328984926342824,0.0009202060791191845,0.02005359441998202,0.03509966286904039,1.3929320654302146
balanced,1329072474047486,22151207,prediction_full,0.023847778271891905,1.4769676210471392,0.03484337512490953,1.4030405406799944,0.039639836836234114,1.413971932159571,True,True,True,True,True,8,56,123,44,0.1657674345670297,0.16548423118180908,0.0009202060791191845,0.02005359441998202,0.04020044159844327,1.4032717557048888
balanced,1329072474047486,22151207,prediction_common,0.023847778271891905,1.4769676210471392,0.03484337512490953,1.4030405406799944,0.047824794144350265,1.3725027041500633,True,True,True,True,True,8,56,123,70,0.1657674345670297,0.1660698610632442,0.0009202060791191845,0.02005359441998202,0.04840950197040102,1.3623953054154376
balanced,1329072474047486,22151207,oracle_prediction,0.023847778271891905,1.4769676210471392,0.03484337512490953,1.4030405406799944,0.05904404509714331,1.1409521965491152,True,True,True,True,True,8,56,123,56,0.1657674345670297,0.17914339379818361,0.0009202060791191845,0.02005359441998202,0.05972421490388347,1.13030555095412
balanced,1329072474047486,22151207,oracle_matched_random,0.023847778271891905,1.4769676210471392,0.03484337512490953,1.4030405406799944,0.0599301693218528,1.2911092989989055,True,True,True,True,True,8,56,123,37,0.1657674345670297,0.17305947983851414,0.0009202060791191845,0.02005359441998202,0.060329044304059415,1.280825238254812
balanced,1329072475047581,22151207,lidar_only,0.1213756115374076,0.8372209556267906,0.12879251261791663,0.8002416200883916,0.12879251261791663,0.8002416200883916,True,True,True,True,True,7,49,95,0,0.10736516640252132,0.10617789516408434,0.0013779996735747671,0.045332119687677135,0.12936389809262816,0.7618572693138023
balanced,1329072475047581,22151207,prediction_full,0.1213756115374076,0.8372209556267906,0.12879251261791663,0.8002416200883916,0.11385653430528975,0.8482968844350317,True,True,True,True,True,7,49,95,24,0.10736516640252132,0.1067606376050352,0.0013779996735747671,0.045332119687677135,0.11453891378008418,0.8106817889472118
balanced,1329072475047581,22151207,prediction_common,0.1213756115374076,0.8372209556267906,0.12879251261791663,0.8002416200883916,0.09560147603903481,0.7776058210858223,True,True,True,True,True,7,49,95,82,0.10736516640252132,0.10865682525065898,0.0013779996735747671,0.045332119687677135,0.09627420577983363,0.7391209976065946
balanced,1329072475047581,22151207,oracle_prediction,0.1213756115374076,0.8372209556267906,0.12879251261791663,0.8002416200883916,0.05982465739426342,0.7830546162750358,True,True,True,True,True,8,56,95,72,0.10736516640252132,0.12220278072614896,0.0013779996735747671,0.045332119687677135,0.0603059243708295,0.748067335356062
balanced,1329072475047581,22151207,oracle_matched_random,0.1213756115374076,0.8372209556267906,0.12879251261791663,0.8002416200883916,0.08075766285744777,0.7502118097454685,True,True,True,True,True,7,49,95,41,0.10736516640252132,0.11358392920010982,0.0013779996735747671,0.045332119687677135,0.08165096929974631,0.7121671522946965
balanced,1329072476047685,22151207,lidar_only,0.1326607167936344,1.6972126678761188,0.11210415954711035,1.6052212047671974,0.11210415954711035,1.6052212047671974,True,True,True,True,True,7,49,203,0,0.20075681016257263,0.19950218096771408,0.002418478209719933,0.017411997581637414,0.11124125659423127,1.5978053215110781
balanced,1329072476047685,22151207,prediction_full,0.1326607167936344,1.6972126678761188,0.11210415954711035,1.6052212047671974,0.1205802886084211,1.611961781580818,True,True,True,True,True,7,49,203,43,0.20075681016257263,0.1997045366984023,0.002418478209719933,0.017411997581637414,0.11968649588239051,1.6044710773927717
balanced,1329072476047685,22151207,prediction_common,0.1326607167936344,1.6972126678761188,0.11210415954711035,1.6052212047671974,0.12046420150062705,1.5714883785390612,True,True,True,True,True,7,49,203,68,0.20075681016257263,0.20052595198057382,0.002418478209719933,0.017411997581637414,0.11955958809327134,1.564091041657269
balanced,1329072476047685,22151207,oracle_prediction,0.1326607167936344,1.6972126678761188,0.11210415954711035,1.6052212047671974,0.1255799450818148,1.4483127743715407,True,True,True,True,True,8,56,203,59,0.20075681016257263,0.21050842995742425,0.002418478209719933,0.017411997581637414,0.12454423824066503,1.441773906047659
balanced,1329072476047685,22151207,oracle_matched_random,0.1326607167936344,1.6972126678761188,0.11210415954711035,1.6052212047671974,0.1363542464181132,1.5443113018476908,True,True,True,True,True,8,56,203,36,0.20075681016257263,0.20476553624621333,0.002418478209719933,0.017411997581637414,0.13526349614108968,1.5371170267132586
balanced,1329072477047783,22151207,lidar_only,0.08500519237841161,1.1325907165819011,0.07201644688375543,1.0763322236426132,0.07201644688375543,1.0763322236426132,True,True,True,True,True,7,49,316,0,0.2059523765822557,0.2047896831118837,0.005935610941440944,0.018644227501365615,0.07522326527305297,1.0816371195935606
balanced,1329072477047783,22151207,prediction_full,0.08500519237841161,1.1325907165819011,0.07201644688375543,1.0763322236426132,0.06930767785869521,1.0886607809365287,True,True,True,True,True,7,49,316,39,0.2059523765822557,0.2051112483289673,0.005935610941440944,0.018644227501365615,0.07178189592914876,1.0933249577462107
balanced,1329072477047783,22151207,prediction_common,0.08500519237841161,1.1325907165819011,0.07201644688375543,1.0763322236426132,0.08301951166032638,1.056297694552859,True,True,True,True,True,7,49,316,80,0.2059523765822557,0.2058208140146892,0.005935610941440944,0.018644227501365615,0.08696998952534991,1.0621544783105805
balanced,1329072477047783,22151207,oracle_prediction,0.08500519237841161,1.1325907165819011,0.07201644688375543,1.0763322236426132,0.08899663347812464,1.0244041885463275,True,True,True,True,True,7,49,316,71,0.2059523765822557,0.20720155029821802,0.005935610941440944,0.018644227501365615,0.09296204244954695,1.03041800942625
balanced,1329072477047783,22151207,oracle_matched_random,0.08500519237841161,1.1325907165819011,0.07201644688375543,1.0763322236426132,0.08588195872641595,1.040044711133079,True,True,True,True,True,7,49,316,41,0.2059523765822557,0.20589651924030547,0.005935610941440944,0.018644227501365615,0.08935921495531135,1.0462168474077036
balanced,1329072478047883,22151207,lidar_only,0.07292895382299244,1.2192632887041739,0.04951975015547032,1.11632046952199,0.04951975015547032,1.11632046952199,True,True,True,True,True,7,49,388,0,0.23124407113315648,0.22939249947542698,0.004859541582914007,0.03577805057576065,0.04857438031107065,1.0825450269395198
balanced,1329072478047883,22151207,prediction_full,0.07292895382299244,1.2192632887041739,0.04951975015547032,1.11632046952199,0.048547477694606954,1.087911362408362,True,True,True,True,True,7,49,388,43,0.23124407113315648,0.22964726100976598,0.004859541582914007,0.03577805057576065,0.04764151450311544,1.0541673069521922
balanced,1329072478047883,22151207,prediction_common,0.07292895382299244,1.2192632887041739,0.04951975015547032,1.11632046952199,0.05062614158120331,1.043116316017134,True,True,True,True,True,8,56,388,89,0.23124407113315648,0.23168032087871088,0.004859541582914007,0.03577805057576065,0.05014755394955318,1.008897642797586
balanced,1329072478047883,22151207,oracle_prediction,0.07292895382299244,1.2192632887041739,0.04951975015547032,1.11632046952199,0.06453144853357012,0.8927172769717339,True,True,True,True,True,8,56,388,79,0.23124407113315648,0.2455282282316607,0.004859541582914007,0.03577805057576065,0.06521008395158401,0.8581606554827292
balanced,1329072478047883,22151207,oracle_matched_random,0.07292895382299244,1.2192632887041739,0.04951975015547032,1.11632046952199,0.0505018774429174,1.0067364091476547,True,True,True,True,True,8,56,388,42,0.23124407113315648,0.2332398984131664,0.004859541582914007,0.03577805057576065,0.05056282313756404,0.9724363846456179
balanced,1329072479047984,22151207,lidar_only,0.11852340284008872,0.6406399529636996,0.12461483706288717,0.6521456164558564,0.12461483706288717,0.6521456164558564,True,True,True,True,True,7,49,324,0,0.2047454219465611,0.2028955447542024,0.0007436279849884118,0.00463229748982901,0.1241113517439064,0.6503096962785473
balanced,1329072479047984,22151207,prediction_full,0.11852340284008872,0.6406399529636996,0.12461483706288717,0.6521456164558564,0.12894351391648137,0.6181730759737499,True,True,True,True,True,7,49,324,16,0.2047454219465611,0.20304251670779852,0.0007436279849884118,0.00463229748982901,0.12843846044373045,0.616440925921272
balanced,1329072479047984,22151207,prediction_common,0.11852340284008872,0.6406399529636996,0.12461483706288717,0.6521456164558564,0.12825154553228998,0.5732064590457329,True,True,True,True,True,7,49,324,49,0.2047454219465611,0.20350598462698133,0.0007436279849884118,0.00463229748982901,0.1278113109764281,0.571583324937887
balanced,1329072479047984,22151207,oracle_prediction,0.11852340284008872,0.6406399529636996,0.12461483706288717,0.6521456164558564,0.14611432926692935,0.42822553417781895,True,True,True,True,True,8,56,324,43,0.2047454219465611,0.20726201148479623,0.0007436279849884118,0.00463229748982901,0.14571828762047695,0.42781596701531704
balanced,1329072479047984,22151207,oracle_matched_random,0.11852340284008872,0.6406399529636996,0.12461483706288717,0.6521456164558564,0.1416141440045311,0.5165231239562992,True,True,True,True,True,8,56,324,22,0.2047454219465611,0.20597024933307279,0.0007436279849884118,0.00463229748982901,0.1412679096282516,0.5152642248479535
balanced,1329072480048089,22151208,lidar_only,0.17061688741727465,0.8509218244152287,0.15652884097022837,0.9083375304226282,0.15652884097022837,0.9083375304226282,True,True,True,True,True,8,56,308,0,0.17843113178366535,0.17456729112443267,0.00258142589172247,0.033289675616293986,0.15797453676698828,0.884944725438111
balanced,1329072480048089,22151208,prediction_full,0.17061688741727465,0.8509218244152287,0.15652884097022837,0.9083375304226282,0.15587796247077343,0.9106644904745975,True,True,True,True,True,8,56,308,12,0.17843113178366535,0.17479550601413962,0.00258142589172247,0.033289675616293986,0.15725474129725261,0.8861096718176814
balanced,1329072480048089,22151208,prediction_common,0.17061688741727465,0.8509218244152287,0.15652884097022837,0.9083375304226282,0.15593752062004254,0.8940424483352171,True,True,True,True,True,8,56,308,39,0.17843113178366535,0.17460932582703487,0.00258142589172247,0.033289675616293986,0.15736426794477085,0.8708558813423634
balanced,1329072480048089,22151208,oracle_prediction,0.17061688741727465,0.8509218244152287,0.15652884097022837,0.9083375304226282,0.14810604601394564,0.8168569659123128,True,True,True,True,True,7,49,308,32,0.17843113178366535,0.17763025144252223,0.00258142589172247,0.033289675616293986,0.1494201544650419,0.7923692167531866
balanced,1329072480048089,22151208,oracle_matched_random,0.17061688741727465,0.8509218244152287,0.15652884097022837,0.9083375304226282,0.15420118652486908,0.8351273033211051,True,True,True,True,True,8,56,308,17,0.17843113178366535,0.1760521064097874,0.00258142589172247,0.033289675616293986,0.15557765382983466,0.8125052861059909
balanced,1329072481048185,22151208,lidar_only,0.1719952880440118,2.2736552450600622,0.1620524648560027,2.3084610227291598,0.1620524648560027,2.3084610227291598,False,False,False,True,True,7,49,334,0,0.19480999758142387,0.1940491244695555,0.004759940974739602,0.07960802230433812,0.1577454302135957,2.265098397945993
balanced,1329072481048185,22151208,prediction_full,0.1719952880440118,2.2736552450600622,0.1620524648560027,2.3084610227291598,0.15918056580580514,2.316749067990489,False,False,False,True,True,7,49,334,18,0.19480999758142387,0.19438193241051535,0.004759940974739602,0.07960802230433812,0.1548851238559117,2.2750942304010615
balanced,1329072481048185,22151208,prediction_common,0.1719952880440118,2.2736552450600622,0.1620524648560027,2.3084610227291598,0.16171260922867273,2.2914479219860193,False,False,False,True,True,7,49,334,26,0.19480999758142387,0.1941559454938917,0.004759940974739602,0.07960802230433812,0.15740567729002028,2.2486576915697176
balanced,1329072481048185,22151208,oracle_prediction,0.1719952880440118,2.2736552450600622,0.1620524648560027,2.3084610227291598,0.1749514419573071,2.1386476072478384,False,False,False,True,True,8,56,334,22,0.19480999758142387,0.20296607474242254,0.004759940974739602,0.07960802230433812,0.17059757464078315,2.099274396119904
balanced,1329072481048185,22151208,oracle_matched_random,0.1719952880440118,2.2736552450600622,0.1620524648560027,2.3084610227291598,0.1703556624811237,2.203467454976834,False,False,False,True,True,7,49,334,10,0.19480999758142387,0.19638715238106846,0.004759940974739602,0.07960802230433812,0.1660722933248688,2.1619043287902198
balanced,1329072482048280,22151208,lidar_only,0.08966723127711544,1.7633911219495995,0.10090628751617262,1.817415196802655,0.10090628751617262,1.817415196802655,True,True,True,True,True,7,49,381,0,0.19969651731471877,0.19792569970675278,0.0012351006683425354,0.005754366551354722,0.10079419702629812,1.8130153340839217
balanced,1329072482048280,22151208,prediction_full,0.08966723127711544,1.7633911219495995,0.10090628751617262,1.817415196802655,0.10269824369432942,1.8085684539632234,True,True,True,True,True,7,49,381,10,0.19969651731471877,0.19805050173614588,0.0012351006683425354,0.005754366551354722,0.1025425055790027,1.8041532969942513
balanced,1329072482048280,22151208,prediction_common,0.08966723127711544,1.7633911219495995,0.10090628751617262,1.817415196802655,0.10347063688582059,1.804744962549061,True,True,True,True,True,7,49,381,42,0.19969651731471877,0.19813422473415282,0.0012351006683425354,0.005754366551354722,0.10327423554555143,1.8002987969638078
balanced,1329072482048280,22151208,oracle_prediction,0.08966723127711544,1.7633911219495995,0.10090628751617262,1.817415196802655,0.09804811596997051,1.611377514050621,True,True,True,True,True,8,56,381,29,0.19969651731471877,0.20924622479017937,0.0012351006683425354,0.005754366551354722,0.09772658002002997,1.6070696149501467
balanced,1329072482048280,22151208,oracle_matched_random,0.08966723127711544,1.7633911219495995,0.10090628751617262,1.817415196802655,0.10474372999160243,1.6948170574478871,True,True,True,True,True,7,49,381,13,0.19969651731471877,0.20096923986228613,0.0012351006683425354,0.005754366551354722,0.10441489164626931,1.6903256899422106
balanced,1329072483048390,22151208,lidar_only,0.07300788100389066,1.620056328096431,0.0755230911485188,1.666013539845861,0.0755230911485188,1.666013539845861,True,True,True,True,True,7,49,333,0,0.1994798369465737,0.19845909735692313,0.0018728832652456808,0.02211969244584515,0.0738940181967303,1.6726593238964522
balanced,1329072483048390,22151208,prediction_full,0.07300788100389066,1.620056328096431,0.0755230911485188,1.666013539845861,0.0720248012144541,1.6620666703061375,True,True,True,True,True,7,49,333,17,0.1994798369465737,0.1986914163352172,0.0018728832652456808,0.02211969244584515,0.0703301230631815,1.6685562747701796
balanced,1329072483048390,22151208,prediction_common,0.07300788100389066,1.620056328096431,0.0755230911485188,1.666013539845861,0.06665942603861834,1.6711669245365481,True,True,True,True,True,8,56,333,35,0.1994798369465737,0.19870291730822107,0.0018728832652456808,0.02211969244584515,0.06497418494964219,1.678181431227206
balanced,1329072483048390,22151208,oracle_prediction,0.07300788100389066,1.620056328096431,0.0755230911485188,1.666013539845861,0.043006098330109,1.5149999212533007,True,True,True,True,True,8,56,333,25,0.1994798369465737,0.20571598046438413,0.0018728832652456808,0.02211969244584515,0.041639555229309386,1.52294729349105
